PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,UTILIZATION,PKT_DELAY,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,pkt_type__cbr,pkt_type__ping,pkt_type__tcp,to__Router,to__Server,to__Switch,from__Router,from__Server,from__Switch
1540,1,10,10421,16085,0.0,328.063862,505218.0,0.236234,0.0,32.774194,1.0,50.030088,0,0,1,0,0,1,0,0,0
55,1,6,15770,16091,0.0,328.204851,18051.3,0.00844,0.0,49.083432,1.030042,50.057349,0,0,0,0,0,1,1,0,0
1540,1,10,3382,16085,0.0,328.063862,505218.0,0.236234,0.0,11.443691,1.0,50.030088,0,0,1,0,0,1,0,0,0
1540,1,9,10750,16088,0.001477,328.11323,505294.0,0.236278,0.001477,33.770627,1.0,50.031854,0,0,1,0,1,0,1,0,0
55,1,12,8613,16103,0.0,328.522947,18068.8,0.008446,0.0,27.28413,1.030019,50.046382,0,0,0,1,0,0,0,1,0
1000,1,28,774,6250,0.000603,124.941627,124942.0,0.059605,0.001153,31.223393,25.0,75.02336,1,0,0,0,1,0,1,0,0
1540,1,12,4849,16103,0.0,328.522879,505925.0,0.236498,0.0,15.846325,1.0,50.016373,0,0,1,1,0,0,0,0,1
55,1,9,7604,16088,0.0,328.113525,18046.2,0.008438,0.0,24.223864,1.030054,50.061864,0,0,0,0,0,0,0,0,1
1000,1,37,2644,6250,0.00048,124.941827,124942.0,0.059605,0.001024,46.183264,25.0,75.02328,1,0,0,1,0,0,0,0,1
1540,1,10,235,16085,0.0,328.063862,505218.0,0.236234,0.0,1.961816,1.0,50.030088,0,0,1,0,1,0,1,0,0
1540,1,9,6863,16088,0.0,328.11323,505294.0,0.236278,0.0,21.959355,1.0,50.031854,0,0,1,1,0,0,0,0,1
55,1,9,8904,16088,0.0,328.113525,18046.2,0.008438,0.0,28.191011,1.030054,50.061864,0,0,0,1,0,0,0,1,0
1540,1,10,2794,16085,0.0,328.063862,505218.0,0.236234,0.0,9.69097,1.0,50.030088,0,0,1,1,0,0,0,0,1
1540,1,4,13201,16091,0.0,328.240918,505490.0,0.236321,0.0,41.213771,1.0,50.02192,0,0,1,0,1,0,1,0,0
55,1,9,13508,16088,0.0,328.113525,18046.2,0.008438,0.0,42.203899,1.030054,50.061864,0,0,0,0,0,1,1,0,0
1000,1,27,5402,6250,0.0,124.942027,124942.0,0.059605,0.00096,68.2472,25.0,75.0232,1,0,0,0,0,1,0,0,0
55,1,15,1361,16103,0.0,328.432001,18063.8,0.008446,0.0,5.361973,1.030038,50.059974,0,0,0,0,0,1,1,0,0
1540,1,10,14002,16085,0.000416,328.063862,505218.0,0.236234,0.000416,43.674861,1.0,50.030088,0,0,1,0,1,0,1,0,0
1540,1,12,3552,16103,0.0,328.522879,505925.0,0.236498,0.0,11.962218,1.0,50.016373,0,0,1,1,0,0,0,0,1
55,1,5,14162,16091,0.0,328.218006,18052.0,0.00844,0.0,44.171579,1.030035,50.055377,0,0,0,1,0,0,0,1,0
1540,1,14,7450,16103,0.0,328.460131,505828.0,0.236498,0.0,23.701042,1.0,50.025737,0,0,1,0,1,0,1,0,0
1540,1,14,8023,16103,0.0,328.460131,505828.0,0.236498,0.0,25.461382,1.0,50.025737,0,0,1,0,1,0,1,0,0
576,1,1,757369,5628,0.114464,658.090443,378989.000956,0.03091,0.15368,14.656224,1.447776,9.999792,0,0,1,0,1,0,0,1,0
1540,1,16,1191,16092,0.0,328.205808,505437.0,0.236337,0.0,4.849299,1.0,50.030211,0,0,1,1,0,0,0,0,1
55,1,14,2628,16103,0.0,328.460278,18065.3,0.008446,0.0,9.178798,1.030032,50.055747,0,0,0,0,0,0,0,0,1
55,1,2,10313,16091,0.0,328.297902,18056.4,0.00844,0.0,32.46408,1.030016,50.043427,0,0,0,0,0,1,1,0,0
55,1,10,6483,16085,0.0,328.064183,18043.5,0.008437,0.0,20.843262,1.030058,50.060098,0,0,0,1,0,0,0,1,0
55,1,14,11325,16103,0.0,328.460278,18065.3,0.008446,0.0,35.537029,1.030032,50.055747,0,0,0,0,0,1,1,0,0
55,1,12,13486,16103,0.0,328.522947,18068.8,0.008446,0.0,42.107541,1.030019,50.046382,0,0,0,0,0,1,1,0,0
55,1,2,10373,16091,0.0,328.297902,18056.4,0.00844,0.0,32.648421,1.030016,50.043427,0,0,0,0,0,0,0,0,1
55,1,7,11375,16091,0.0,328.19309,18050.6,0.00844,0.0,35.712622,1.030048,50.059112,0,0,0,1,0,0,0,1,0
55,1,6,13172,16091,0.0,328.204851,18051.3,0.00844,0.0,41.187712,1.030042,50.057349,0,0,0,0,0,1,1,0,0
55,1,13,3032,16103,0.0,328.491596,18067.0,0.008446,0.0,10.425571,1.030026,50.051067,0,0,0,1,0,0,0,1,0
1540,1,9,2646,16088,0.0,328.11323,505294.0,0.236278,0.0,9.22001,1.0,50.031854,0,0,1,0,0,1,0,0,0
55,1,13,11029,16103,0.0,328.491596,18067.0,0.008446,0.0,34.62411,1.030026,50.051067,0,0,0,1,0,0,0,1,0
1540,1,13,13606,16103,0.0,328.491489,505876.0,0.236498,0.0,42.44564,1.0,50.021057,0,0,1,1,0,0,0,0,1
55,1,9,6847,16088,0.0,328.113525,18046.2,0.008438,0.0,21.93058,1.030054,50.061864,0,0,0,0,0,1,1,0,0
55,1,7,2714,16091,0.0,328.19309,18050.6,0.00844,0.0,9.471947,1.030048,50.059112,0,0,0,0,0,0,0,0,1
55,1,4,10732,16091,0.0,328.241051,18053.3,0.00844,0.0,33.748196,1.030029,50.051929,0,0,0,0,0,0,0,0,1
1540,1,3,8449,16091,0.0,328.26404,505526.0,0.236321,0.0,26.753354,1.0,50.018467,0,0,1,1,0,0,0,0,1
1540,1,8,7008,16090,0.0,328.167486,505378.0,0.236307,0.0,22.382988,1.0,50.029842,0,0,1,0,0,1,0,0,0
1540,1,9,10086,16088,0.0,328.11323,505294.0,0.236278,0.0,31.757391,1.0,50.031854,0,0,1,0,0,1,0,0,0
1000,1,22,2837,6250,0.000149,124.944025,124944.0,0.059605,0.000352,47.726592,25.0,75.0224,1,0,0,1,0,0,0,0,1
1000,1,32,4134,6250,0.00016,124.943825,124944.0,0.059605,0.00024,58.10248,25.0,75.02248,1,0,0,0,1,0,1,0,0
1540,1,5,88,16091,0.0,328.217832,505455.0,0.236321,0.0,1.48716,1.0,50.025368,0,0,1,0,1,0,1,0,0
55,1,13,11642,16103,0.0,328.491596,18067.0,0.008446,0.0,36.482859,1.030026,50.051067,0,0,0,1,0,0,0,1,0
55,1,8,11273,16090,0.0,328.167767,18049.2,0.00844,0.0,35.410783,1.030051,50.059851,0,0,0,0,0,0,0,0,1
1540,1,4,10070,16091,0.0,328.240918,505490.0,0.236321,7e-06,31.68926,1.0,50.02192,0,0,1,1,0,0,0,0,1
1540,1,12,14272,16103,0.0,328.522879,505925.0,0.236498,0.0,44.469963,1.0,50.016373,0,0,1,0,1,0,1,0,0
55,1,11,15911,16103,0.0,328.561918,18070.9,0.008446,0.0,49.487006,1.030013,50.040562,0,0,0,0,0,1,1,0,0
1540,1,12,1287,16103,0.0,328.522879,505925.0,0.236498,0.0,5.097838,1.0,50.016373,0,0,1,0,0,1,0,0,0
1540,1,12,5712,16103,0.0,328.522879,505925.0,0.236498,0.0,18.483294,1.0,50.016373,0,0,1,0,1,0,1,0,0
1000,1,25,4392,6250,0.00032,124.942826,124943.0,0.059605,0.00064,60.16688,25.0,75.02288,1,0,0,1,0,0,0,0,1
1000,1,25,297,6250,0.0,124.942826,124943.0,0.059605,0.000762,27.407002,25.0,75.02288,1,0,0,0,0,1,0,0,0
1000,1,40,4686,6250,0.0,124.940628,124941.0,0.059605,0.00152,62.51976,25.0,75.02376,1,0,0,0,0,1,0,0,0
1000,1,31,4981,6250,0.0,124.944225,124944.0,0.059605,8e-05,64.87832,25.0,75.02232,1,0,0,0,0,1,0,0,0
55,1,7,11490,16091,0.0,328.19309,18050.6,0.00844,0.0,36.048755,1.030048,50.059112,0,0,0,0,0,0,0,0,1
55,1,6,6253,16091,0.0,328.204851,18051.3,0.00844,0.0,20.156109,1.030042,50.057349,0,0,0,0,0,1,1,0,0
1540,1,5,8585,16091,0.0,328.217832,505455.0,0.236321,0.0,27.181022,1.0,50.025368,0,0,1,0,1,0,1,0,0
1540,1,10,3404,16085,0.0,328.063862,505218.0,0.236234,0.0,11.514669,1.0,50.030088,0,0,1,0,0,1,0,0,0
1540,1,1,1731,16091,0.0,328.316229,505606.0,0.236321,0.0,6.464138,1.0,50.010675,0,0,1,1,0,0,0,0,1
1540,1,14,10148,16103,0.0,328.460131,505828.0,0.236498,0.0,31.916925,1.0,50.025737,0,0,1,0,1,0,1,0,0
55,1,15,4050,16103,0.0,328.432001,18063.8,0.008446,0.0,13.468432,1.030038,50.059974,0,0,0,0,0,1,1,0,0
1540,1,11,3758,16103,0.0,328.561898,505985.0,0.236498,0.0,12.564531,1.0,50.010552,0,0,1,0,1,0,1,0,0
55,1,9,8036,16088,0.0,328.113525,18046.2,0.008438,0.0,25.551893,1.030054,50.061864,0,0,0,0,0,1,1,0,0
1000,1,28,2163,6250,0.000763,124.941627,124942.0,0.059605,0.001438,42.335678,25.0,75.02336,1,0,0,0,1,0,1,0,0
55,1,10,6433,16085,0.0,328.064183,18043.5,0.008437,0.0,20.71,1.030058,50.060098,0,0,0,1,0,0,0,1,0
1540,1,15,2747,16103,0.0,328.431807,505785.0,0.236498,0.0,9.512789,1.0,50.029965,0,0,1,1,0,0,0,0,1
1540,1,8,3818,16090,0.0,328.167486,505378.0,0.236307,0.0,12.766243,1.0,50.029842,0,0,1,1,0,0,0,0,1
55,1,4,6395,16091,0.0,328.241051,18053.3,0.00844,0.0,20.572999,1.030029,50.051929,0,0,0,0,0,0,0,0,1
55,1,10,12102,16085,0.0,328.064183,18043.5,0.008437,0.0,37.91996,1.030058,50.060098,0,0,0,0,0,0,0,0,1
1540,1,14,2837,16103,0.0,328.460131,505828.0,0.236498,0.0,9.796082,1.0,50.025737,0,0,1,1,0,0,0,0,1
1000,1,35,3025,6250,0.0,124.942626,124943.0,0.059605,0.000536,49.230776,25.0,75.02296,1,0,0,0,0,1,0,0,0
1540,1,3,9681,16091,0.0,328.26404,505526.0,0.236321,0.0,30.492776,1.0,50.018467,0,0,1,0,1,0,1,0,0
1540,1,1,8539,16091,0.0,328.316229,505606.0,0.236321,0.0,27.010018,1.0,50.010675,0,0,1,0,0,1,0,0,0
1540,1,9,5351,16088,0.0,328.11323,505294.0,0.236278,0.0,17.416554,1.0,50.031854,0,0,1,0,1,0,1,0,0
1540,1,5,7938,16091,0.0,328.217832,505455.0,0.236321,0.0016,25.201885,1.0,50.025368,0,0,1,1,0,0,0,0,1
1540,1,7,14540,16091,0.0,328.192835,505416.0,0.236321,0.0,45.305243,1.0,50.029102,0,0,1,1,0,0,0,0,1
1540,1,1,10824,16091,0.0,328.316229,505606.0,0.236321,0.0,33.993685,1.0,50.010675,0,0,1,1,0,0,0,0,1
55,1,1,1821,16091,0.0,328.316229,18057.4,0.00844,0.0,6.738137,1.03001,50.040685,0,0,0,0,0,1,1,0,0
1540,1,3,7478,16091,0.0,328.26404,505526.0,0.236321,0.0,23.801222,1.0,50.018467,0,0,1,0,1,0,1,0,0
55,1,13,9889,16103,0.0,328.491596,18067.0,0.008446,0.0,31.15278,1.030026,50.051067,0,0,0,0,0,1,1,0,0
1540,1,10,6537,16085,0.0,328.063862,505218.0,0.236234,0.0,20.982629,1.0,50.030088,0,0,1,1,0,0,0,0,1
55,1,4,5251,16091,0.0,328.241051,18053.3,0.00844,0.0,17.130373,1.030029,50.051929,0,0,0,1,0,0,0,1,0
1540,1,8,4842,16090,0.0,328.167486,505378.0,0.236307,0.0,15.846448,1.0,50.029842,0,0,1,0,0,1,0,0,0
1540,1,4,1918,16091,0.0,328.240918,505490.0,0.236321,0.0,7.018762,1.0,50.02192,0,0,1,1,0,0,0,0,1
55,1,9,6419,16088,0.0,328.113525,18046.2,0.008438,0.0,20.648262,1.030054,50.061864,0,0,0,0,0,0,0,0,1
55,1,11,5042,16103,0.0,328.561918,18070.9,0.008446,0.0,16.459795,1.030013,50.040562,0,0,0,0,0,1,1,0,0
55,1,12,3044,16103,0.0,328.522947,18068.8,0.008446,0.0,10.440478,1.030019,50.046382,0,0,0,0,0,0,0,0,1
55,1,3,811,16091,0.0,328.26412,18054.5,0.00844,0.0,3.722864,1.030022,50.048477,0,0,0,1,0,0,0,1,0
1540,1,2,10218,16091,0.0,328.297855,505578.0,0.236321,0.000123,32.13014,1.0,50.013418,0,0,1,1,0,0,0,0,1
55,1,5,11016,16091,0.0,328.218006,18052.0,0.00844,0.0,34.607869,1.030035,50.055377,0,0,0,0,0,0,0,0,1
1000,1,36,4517,6250,0.0004,124.942227,124942.0,0.059605,0.00088,61.16712,25.0,75.02312,1,0,0,1,0,0,0,0,1
1540,1,15,15162,16103,0.0,328.431807,505785.0,0.236498,0.0,47.17249,1.0,50.029965,0,0,1,1,0,0,0,0,1
1000,1,23,4092,6250,0.0,124.943625,124944.0,0.059605,0.00032,57.76656,25.0,75.02256,1,0,0,0,0,1,0,0,0
55,1,11,4208,16103,0.0,328.561918,18070.9,0.008446,0.0,13.941363,1.030013,50.040562,0,0,0,0,0,0,0,0,1
1000,1,35,5689,6250,0.00032,124.942626,124943.0,0.059605,0.00072,70.54296,25.0,75.02296,1,0,0,1,0,0,0,0,1
55,1,12,2354,16103,0.0,328.522947,18068.8,0.008446,0.0,8.369845,1.030019,50.046382,0,0,0,0,0,1,1,0,0
1540,1,14,7540,16103,0.0,328.460131,505828.0,0.236498,0.0,23.986179,1.0,50.025737,0,0,1,1,0,0,0,0,1
64,1,0,-1,210,0.0,23.255775,1488.37,0.000128,0.030015,50.091472,0.061457,9.091472,0,1,0,0,0,0,0,0,1
55,1,12,13521,16103,0.0,328.522947,18068.8,0.008446,0.0,42.191323,1.030019,50.046382,0,0,0,0,0,1,1,0,0
1000,1,32,3882,6250,0.00016,124.943825,124944.0,0.059605,0.00024,56.08648,25.0,75.02248,1,0,0,0,1,0,1,0,0
55,1,15,12302,16103,0.0,328.432001,18063.8,0.008446,0.0,38.504381,1.030038,50.059974,0,0,0,0,0,0,0,0,1
55,1,16,5404,16092,0.0,328.206042,18051.3,0.008441,0.0,17.574756,1.030045,50.060221,0,0,0,0,0,1,1,0,0
1000,1,39,733,6250,0.000611,124.941028,124941.0,0.059605,0.001171,30.895411,25.0,75.0236,1,0,0,0,1,0,1,0,0
1540,1,4,10939,16091,0.0,328.240918,505490.0,0.236321,0.0,34.332757,1.0,50.02192,0,0,1,0,0,1,0,0,0
55,1,9,3358,16088,0.0,328.113525,18046.2,0.008438,0.0,11.409995,1.030054,50.061864,0,0,0,1,0,0,0,1,0
1000,1,32,5291,6250,0.0,124.943825,124944.0,0.059605,0.00024,67.35848,25.0,75.02248,1,0,0,0,0,1,0,0,0
1540,1,7,9568,16091,0.0,328.192835,505416.0,0.236321,0.000185,30.170946,1.0,50.029102,0,0,1,1,0,0,0,0,1
1540,1,12,2469,16103,0.0,328.522879,505925.0,0.236498,0.0,8.661074,1.0,50.016373,0,0,1,1,0,0,0,0,1
55,1,4,4175,16091,0.0,328.241051,18053.3,0.00844,0.0,13.870882,1.030029,50.051929,0,0,0,1,0,0,0,1,0
576,1,1,2451665,5628,0.114464,658.090443,378989.000956,0.03091,0.15368,43.788,1.447776,9.999792,0,0,1,0,1,0,0,1,0
55,1,7,35,16091,0.0,328.19309,18050.6,0.00844,0.0,1.380395,1.030048,50.059112,0,0,0,1,0,0,0,1,0
1000,1,26,5330,6250,0.0004,124.942427,124942.0,0.059605,0.0008,67.67104,25.0,75.02304,1,0,0,0,1,0,1,0,0
1540,1,11,11757,16103,0.0,328.561898,505985.0,0.236498,0.0,36.797289,1.0,50.010552,0,0,1,0,0,1,0,0,0
1540,1,11,9353,16103,0.0,328.561898,505985.0,0.236498,0.0,29.492631,1.0,50.010552,0,0,1,0,1,0,1,0,0
55,1,8,15757,16090,0.0,328.167767,18049.2,0.00844,0.0,49.054355,1.030051,50.059851,0,0,0,0,0,0,0,0,1
1540,1,4,12148,16091,0.0,328.240918,505490.0,0.236321,0.0,38.022039,1.0,50.02192,0,0,1,1,0,0,0,0,1
1540,1,6,9427,16091,0.0,328.204637,505434.0,0.236321,0.0,29.741626,1.0,50.027339,0,0,1,0,1,0,1,0,0
55,1,15,1221,16103,0.0,328.432001,18063.8,0.008446,0.0,4.939195,1.030038,50.059974,0,0,0,1,0,0,0,1,0
1540,1,2,12108,16091,0.0,328.297855,505578.0,0.236321,0.001599,37.896477,1.0,50.013418,0,0,1,0,0,1,0,0,0
55,1,16,9755,16092,0.0,328.206042,18051.3,0.008441,0.0,30.776633,1.030045,50.060221,0,0,0,1,0,0,0,1,0
55,1,6,12496,16091,0.0,328.204851,18051.3,0.00844,0.0,39.11887,1.030042,50.057349,0,0,0,0,0,1,1,0,0
55,1,16,9609,16092,0.0,328.206042,18051.3,0.008441,0.0,30.311738,1.030045,50.060221,0,0,0,0,0,0,0,0,1
1540,1,3,4611,16091,0.0,328.26404,505526.0,0.236321,0.0,15.165272,1.0,50.018467,0,0,1,0,1,0,1,0,0
1540,1,3,3140,16091,0.0,328.26404,505526.0,0.236321,0.0,10.699429,1.0,50.018467,0,0,1,1,0,0,0,0,1
1540,1,10,1172,16085,0.0,328.063862,505218.0,0.236234,0.0,4.799392,1.0,50.030088,0,0,1,0,0,1,0,0,0
55,1,10,12479,16085,0.0,328.064183,18043.5,0.008437,0.0,39.075871,1.030058,50.060098,0,0,0,1,0,0,0,1,0
1000,1,29,5113,6250,0.0,124.941228,124941.0,0.059605,0.00128,65.93552,25.0,75.02352,1,0,0,0,0,1,0,0,0
55,1,7,9365,16091,0.0,328.19309,18050.6,0.00844,0.0,29.587702,1.030048,50.059112,0,0,0,1,0,0,0,1,0
1000,1,22,3579,6250,8e-05,124.944025,124944.0,0.059605,0.00016,53.6624,25.0,75.0224,1,0,0,1,0,0,0,0,1
55,1,10,13239,16085,0.0,328.064183,18043.5,0.008437,0.0,41.390594,1.030058,50.060098,0,0,0,1,0,0,0,1,0
55,1,10,6246,16085,0.0,328.064183,18043.5,0.008437,0.0,20.119553,1.030058,50.060098,0,0,0,0,0,0,0,0,1
1540,1,9,11316,16088,0.0,328.11323,505294.0,0.236278,0.0,35.508428,1.0,50.031854,0,0,1,0,1,0,1,0,0
1540,1,12,1184,16103,0.0,328.522879,505925.0,0.236498,0.0,4.79471,1.0,50.016373,0,0,1,0,1,0,1,0,0
1540,1,3,11410,16091,0.0,328.26404,505526.0,0.236321,0.001723,35.768294,1.0,50.018467,0,0,1,0,0,1,0,0,0
1000,1,34,779,6250,0.00024,124.943026,124943.0,0.059605,0.000595,31.262835,25.0,75.0228,1,0,0,1,0,0,0,0,1
55,1,11,4700,16103,0.0,328.561918,18070.9,0.008446,0.0,15.432856,1.030013,50.040562,0,0,0,1,0,0,0,1,0
55,1,15,8125,16103,0.0,328.432001,18063.8,0.008446,0.0,25.802768,1.030038,50.059974,0,0,0,0,0,1,1,0,0
55,1,8,12634,16090,0.0,328.167767,18049.2,0.00844,0.0,39.552726,1.030051,50.059851,0,0,0,0,0,1,1,0,0
55,1,16,7402,16092,0.0,328.206042,18051.3,0.008441,0.0,23.60031,1.030045,50.060221,0,0,0,0,0,1,1,0,0
1000,1,28,5111,6250,0.00056,124.941627,124942.0,0.059605,0.00112,65.91936,25.0,75.02336,1,0,0,1,0,0,0,0,1
1540,1,11,14367,16103,0.0,328.561898,505985.0,0.236498,0.0,44.749333,1.0,50.010552,0,0,1,0,1,0,1,0,0
1540,1,8,12146,16090,0.0,328.167486,505378.0,0.236307,0.0,38.029458,1.0,50.029842,0,0,1,0,1,0,1,0,0
1540,1,9,986,16088,0.0,328.11323,505294.0,0.236278,0.0,4.20829,1.0,50.031854,0,0,1,1,0,0,0,0,1
1000,1,25,3358,6250,0.00032,124.942826,124943.0,0.059605,0.00064,51.89488,25.0,75.02288,1,0,0,0,1,0,1,0,0
1000,1,40,371,6250,0.0,124.940628,124941.0,0.059605,0.001494,27.999734,25.0,75.02376,1,0,0,0,0,1,0,0,0
1000,1,33,145,6250,0.000238,124.943426,124943.0,0.059605,0.000398,26.190638,25.0,75.02264,1,0,0,0,1,0,1,0,0
1540,1,13,9190,16103,0.000984,328.491489,505876.0,0.236498,0.001353,28.992234,1.0,50.021057,0,0,1,0,1,0,1,0,0
55,1,14,8649,16103,0.0,328.460278,18065.3,0.008446,0.0,27.38367,1.030032,50.055747,0,0,0,0,0,1,1,0,0
55,1,4,6440,16091,0.0,328.241051,18053.3,0.00844,0.0,20.695086,1.030029,50.051929,0,0,0,0,0,0,0,0,1
55,1,15,10244,16103,0.0,328.432001,18063.8,0.008446,0.0,32.254742,1.030038,50.059974,0,0,0,0,0,1,1,0,0
55,1,12,5544,16103,0.0,328.522947,18068.8,0.008446,0.0,17.987961,1.030019,50.046382,0,0,0,0,0,0,0,0,1
55,1,7,4376,16091,0.0,328.19309,18050.6,0.00844,0.0,14.483869,1.030048,50.059112,0,0,0,1,0,0,0,1,0
1000,1,38,2440,6250,0.000554,124.941427,124941.0,0.059605,0.001157,44.551397,25.0,75.02344,1,0,0,1,0,0,0,0,1
1000,1,26,1562,6250,0.000346,124.942427,124942.0,0.059605,0.000789,37.527029,25.0,75.02304,1,0,0,1,0,0,0,0,1
55,1,15,5572,16103,0.0,328.432001,18063.8,0.008446,0.0,18.100013,1.030038,50.059974,0,0,0,0,0,0,0,0,1
1000,1,37,522,6250,0.00048,124.941827,124942.0,0.059605,0.001053,29.207293,25.0,75.02328,1,0,0,1,0,0,0,0,1
1540,1,7,3892,16091,0.0,328.192835,505416.0,0.236321,0.0,13.003941,1.0,50.029102,0,0,1,0,1,0,1,0,0
1000,1,30,3480,6250,0.00072,124.940828,124941.0,0.059605,0.00144,52.87168,25.0,75.02368,1,0,0,1,0,0,0,0,1
55,1,5,11278,16091,0.0,328.218006,18052.0,0.00844,0.0,35.400752,1.030035,50.055377,0,0,0,0,0,0,0,0,1
1540,1,7,5821,16091,4.1e-05,328.192835,505416.0,0.236321,4.1e-05,18.802315,1.0,50.029102,0,0,1,0,1,0,1,0,0
1000,1,36,4658,6250,0.0004,124.942227,124942.0,0.059605,0.00088,62.29512,25.0,75.02312,1,0,0,1,0,0,0,0,1
55,1,6,10869,16091,0.0,328.204851,18051.3,0.00844,0.0,34.159477,1.030042,50.057349,0,0,0,0,0,1,1,0,0
55,1,10,566,16085,0.0,328.064183,18043.5,0.008437,0.0,2.970952,1.030058,50.060098,0,0,0,1,0,0,0,1,0
1000,1,31,2209,6250,0.0,124.944225,124944.0,0.059605,2.1e-05,42.702261,25.0,75.02232,1,0,0,1,0,0,0,0,1
55,1,13,15312,16103,0.0,328.491596,18067.0,0.008446,0.0,47.672506,1.030026,50.051067,0,0,0,0,0,0,0,0,1
1540,1,3,11663,16091,0.0,328.26404,505526.0,0.236321,0.0,36.556997,1.0,50.018467,0,0,1,1,0,0,0,0,1
1540,1,9,10201,16088,0.0,328.11323,505294.0,0.236278,0.0,32.102128,1.0,50.031854,0,0,1,1,0,0,0,0,1
55,1,9,1427,16088,0.0,328.113525,18046.2,0.008438,0.0,5.567011,1.030054,50.061864,0,0,0,0,0,1,1,0,0
1540,1,15,13438,16103,0.0,328.431807,505785.0,0.236498,0.0,41.94036,1.0,50.029965,0,0,1,1,0,0,0,0,1
1000,1,38,1614,6250,0.000602,124.941427,124941.0,0.059605,0.001285,37.943525,25.0,75.02344,1,0,0,1,0,0,0,0,1
1000,1,29,3158,6250,0.0,124.941228,124941.0,0.059605,0.00128,50.29552,25.0,75.02352,1,0,0,0,0,1,0,0,0
55,1,14,5928,16103,0.0,328.460278,18065.3,0.008446,0.0,19.141619,1.030032,50.055747,0,0,0,1,0,0,0,1,0
55,1,16,5631,16092,0.0,328.206042,18051.3,0.008441,0.0,18.283984,1.030045,50.060221,0,0,0,0,0,1,1,0,0
1000,1,34,1451,6250,0.0,124.943026,124943.0,0.059605,0.000538,36.638778,25.0,75.0228,1,0,0,0,0,1,0,0,0
1540,1,16,5595,16092,0.0,328.205808,505437.0,0.236337,4.4e-05,18.134202,1.0,50.030211,0,0,1,1,0,0,0,0,1
55,1,8,5351,16090,0.0,328.167767,18049.2,0.00844,0.0,17.444055,1.030051,50.059851,0,0,0,0,0,0,0,0,1
1540,1,12,11473,16103,0.0,328.522879,505925.0,0.236498,0.0,35.949499,1.0,50.016373,0,0,1,0,1,0,1,0,0
1540,1,4,2591,16091,0.0,328.240918,505490.0,0.236321,0.0,9.06993,1.0,50.02192,0,0,1,1,0,0,0,0,1
1000,1,29,3185,6250,0.00064,124.941228,124941.0,0.059605,0.00128,50.51152,25.0,75.02352,1,0,0,1,0,0,0,0,1
1540,1,6,647,16091,0.0,328.204637,505434.0,0.236321,0.0,3.17901,1.0,50.027339,0,0,1,0,1,0,1,0,0
1540,1,7,3308,16091,0.0,328.192835,505416.0,0.236321,0.0,11.211291,1.0,50.029102,0,0,1,0,1,0,1,0,0
55,1,6,11247,16091,0.0,328.204851,18051.3,0.00844,0.0,35.315634,1.030042,50.057349,0,0,0,1,0,0,0,1,0
1540,1,14,9758,16103,0.0,328.460131,505828.0,0.236498,0.0,30.738249,1.0,50.025737,0,0,1,0,1,0,1,0,0
55,1,14,7136,16103,0.0,328.460278,18065.3,0.008446,0.0,22.807496,1.030032,50.055747,0,0,0,0,0,0,0,0,1
1000,1,40,3222,6250,0.0008,124.940628,124941.0,0.059605,0.00152,50.80776,25.0,75.02376,1,0,0,0,1,0,1,0,0
1540,1,4,2413,16091,0.0,328.240918,505490.0,0.236321,0.0,8.52701,1.0,50.02192,0,0,1,1,0,0,0,0,1
1540,1,15,10255,16103,0.000652,328.431807,505785.0,0.236498,0.0016,32.264198,1.0,50.029965,0,0,1,1,0,0,0,0,1
1540,1,9,3983,16088,0.0,328.11323,505294.0,0.236278,0.0,13.264437,1.0,50.031854,0,0,1,1,0,0,0,0,1
55,1,11,7326,16103,0.0,328.561918,18070.9,0.008446,0.0,23.360149,1.030013,50.040562,0,0,0,1,0,0,0,1,0
1540,1,5,12930,16091,4e-05,328.217832,505455.0,0.236321,4e-05,40.401821,1.0,50.025368,0,0,1,0,1,0,1,0,0
1540,1,9,7925,16088,0.0,328.11323,505294.0,0.236278,0.0016,25.170083,1.0,50.031854,0,0,1,0,0,1,0,0,0
1000,1,23,4261,6250,0.0,124.943625,124944.0,0.059605,0.00032,59.11856,25.0,75.02256,1,0,0,0,0,1,0,0,0
55,1,9,5942,16088,0.0,328.113525,18046.2,0.008438,0.0,19.199901,1.030054,50.061864,0,0,0,1,0,0,0,1,0
1000,1,37,2081,6250,0.00048,124.941827,124942.0,0.059605,0.001035,41.679275,25.0,75.02328,1,0,0,1,0,0,0,0,1
1540,1,10,2255,16085,0.0,328.063862,505218.0,0.236234,0.0,8.060854,1.0,50.030088,0,0,1,1,0,0,0,0,1
1540,1,12,2678,16103,0.0,328.522879,505925.0,0.236498,0.0,9.307011,1.0,50.016373,0,0,1,0,0,1,0,0,0
55,1,7,4114,16091,0.0,328.19309,18050.6,0.00844,0.0,13.69857,1.030048,50.059112,0,0,0,0,0,0,0,0,1
55,1,5,384,16091,0.0,328.218006,18052.0,0.00844,0.0,2.421629,1.030035,50.055377,0,0,0,0,0,1,1,0,0
55,1,3,15392,16091,0.0,328.26412,18054.5,0.00844,0.0,47.940088,1.030022,50.048477,0,0,0,0,0,1,1,0,0
